GEOID10,GEOID_NUM,POPULATION_2010,HISPANIC_2010,WHITE_2010,BLACK_2010,NATIVE_AM_2010,ASIAN_2010,HAW_PACIS_2010,OTHER_2010,TWO_OR_MORE_2010,PCT_HISPANIC,PCT_WHITE,PCT_BLACK,PCT_AMERIND,PCT_ASIAN,PCT_HAW_PACIS,PCT_OTHER_RACE,PCT_TWO_OR_MORE_RACES,HOUSINGUNITS_2010,OCCUPIEDUNITS_2010,VACANTUNITS_2010,MALE,FEMALE,AGE_LESS_5,AGE_5_TO_9,AGE_10_TO_14,AGE_15_TO_17,AGE_18_AND_19,AGE_20,AGE_21,AGE_22_TO_24,AGE_25_TO_29,AGE_30_TO_34,AGE_35_TO_39,AGE_40_TO_44,AGE_45_TO_49,AGE_50_TO_54,AGE_55_TO_59,AGE_60_AND_61,AGE_62_TO_64,AGE_65_AND_66,AGE_67_TO_69,AGE_70_TO_74,AGE_75_TO_79,AGE_80_TO_84,AGE_85_PLUS,AGE_0_TO_9,AGE_10_TO_19,AGE_20_TO_29,AGE_30_TO_39,AGE_40_TO_49,AGE_50_TO_59,AGE_60_TO_69,AGE_70_TO_79,AGE_80_PLUS,AGE_LESS_18,AGE_65_PLUS,PCT_LESS_18,PCT_65_PLUS,MED_AGE,MED_AGE_MALE,MED_AGE_FEMALE,AVG_HH_SIZE,NUM_HOUSEHOLDS,ONE_PERSON_HH,ONE_PERSON_HH_MALE,ONE_PERSON_HH_FEMALE,TWO_OR_MORE_PERSON_HH,FAMILY_HHLD,HUSB_WIFE_FAM,HUSB_WIFE_NO_CHILD,HUSB_WIFE_W_CHLDR,OTHER_FAMILY,MALE_HHLDR_NO_WIFE,MALE_HHLDR_W_CHLDR,MALE_HHLDR_NO_CHILDR,FEMALE_HHLDR_NO_HUSB,FEMALE_HHLDR_W_CHILDR,FEMALE_HHLDR_NO_CHILDR,NON_FAMILY_HH,NON_FAMILY_MALE_HHLDR,NON_FAMILY_FEMALE_HHLDR,HH_W_NONRELATIVES,HH_NO_NONRELATIVES,FAMILIES,AVG_FAM_SIZE,POP_GROUP_QRTRS,GQ_INSTITUTIONALIZED,GQ_CORRECTIONAL_FAC,GQ_JUVENILE_FAC,GQ_NURSING_FAC,GQ_OTHER_INST_FAC,GQ_NONINSTITUTIONAL,GQ_COLLEGEHOUSING,GQ_MILITARYQUARTERS,GQ_OTHER_NONINST,HOUSING_UNITS,OCCUPIED_HU,VACANT_HU,OWNED_W_MORTG_LOAN,OWNED_FREE_CLEAR,RENTED,VACANT_FOR_RENT,VACANT_RENTED_NOT_OCC,VACANT_FOR_SALE,VACANT_SOLD_NOT_OCC,VACANT_SEASONAL,VACANT_MIGRANT_WRKR,VACANT_OTHER,AVG_HH_SIZE_OCC_HU,AVG_HH_SIZE_OWNED,AVG_HH_SIZE_RENTED,HU_OWNED,OWNED_AGE_15_TO_24,OWNED_AGE_25_TO_34,OWNED_AGE_35_TO_44,OWNED_AGE_45_TO_54,OWNED_AGE_55_TO_59,OWNED_AGE_60_TO_64,OWNED_AGE_65_TO_74,OWNED_AGE_75_TO_84,OWNED_AGE_85_PLUS,HU_RENTED,RENTED_AGE_15_TO_24,RENTED_AGE_25_TO_34,RENTED_AGE_35_TO_44,RENTED_AGE_45_TO_54,RENTED_AGE_55_TO_59,RENTED_AGE_60_TO_64,RENTED_AGE_65_TO_74,RENTED_AGE_75_TO_84,RENTED_AGE_85_PLUS,SHAPE_Length,SHAPE_Area
8.03101E+13,8.03E+13,191,82,43,51,0,5,0,0,10,42.93,22.51,26.7,0,2.62,0,0,5.24,61,58,3,101,90,20,25,18,10,3,1,0,3,14,15,16,24,14,13,6,0,2,2,3,1,0,1,0,45,31,18,31,38,19,7,1,1,73,7,38.22,3.66,30.3,28.5,31.5,3.29,58,4,4,0,54,51,32,21,11,19,7,6,1,12,9,3,3,2,1,14,44,51,3.29,0,0,0,0,0,0,0,0,0,0,61,58,3,49,0,9,0,0,2,0,0,0,1,3.29,3.18,3.89,49,1,12,16,12,4,1,2,1,0,9,0,3,3,3,0,0,0,0,0,0.011230149,6.02E-06
8.03101E+13,8.03E+13,23,6,0,11,0,4,0,0,2,26.09,0,47.83,0,17.39,0,0,8.7,7,7,0,12,11,1,2,4,0,0,0,0,0,1,0,2,5,0,1,3,2,0,1,1,0,0,0,0,3,4,1,2,5,4,4,0,0,7,2,30.43,8.7,40.8,40.5,41.5,3.29,7,0,0,0,7,7,5,2,3,2,0,0,0,2,1,1,0,0,0,1,6,7,3.14,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,3.29,3.29,0,7,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.006572131,1.49E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004933918,6.41E-07
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332041,6.35E-07
8.031E+13,8.03E+13,169,19,136,6,2,1,0,0,5,11.24,80.47,3.55,1.18,0.59,0,0,2.96,148,136,12,105,64,2,2,0,0,3,7,6,42,57,15,13,5,8,3,1,1,1,1,1,1,0,0,0,4,3,112,28,13,4,4,1,0,4,3,2.37,1.78,26.3,26.8,25.6,1.24,136,109,70,39,27,7,4,0,4,3,1,0,1,2,2,0,20,11,9,21,115,7,2.43,0,0,0,0,0,0,0,0,0,0,148,136,12,9,3,124,10,1,1,0,0,0,0,1.24,1.33,1.23,12,3,0,3,4,1,0,1,0,0,124,45,57,13,6,0,1,2,0,0,0.004637789,1.02E-06
8.031E+13,8.03E+13,258,19,217,10,0,4,0,1,7,7.36,84.11,3.88,0,1.55,0,0.39,2.71,199,174,25,151,107,5,3,0,0,4,3,2,24,47,38,39,15,26,11,14,6,7,3,6,3,1,1,0,8,4,76,77,41,25,22,4,1,8,14,3.1,5.43,35.3,35.1,35.6,1.48,174,104,59,45,70,42,36,4,32,6,1,0,1,5,3,2,28,24,4,29,145,42,2.21,0,0,0,0,0,0,0,0,0,0,199,174,25,64,5,105,13,0,8,0,4,0,0,1.48,1.51,1.47,69,1,20,19,13,5,3,7,1,0,105,11,44,28,10,6,6,0,0,0,0.004392825,9.64E-07
8.031E+13,8.03E+13,100,9,87,2,0,0,0,0,2,9,87,2,0,0,0,0,2,80,73,7,58,42,0,1,0,1,2,0,3,4,26,26,14,5,3,3,5,0,2,3,1,0,1,0,0,1,3,33,40,8,8,6,1,0,2,5,2,5,32,33.5,31,1.37,73,51,29,22,22,9,7,1,6,2,2,1,1,0,0,0,13,11,2,16,57,9,2.11,0,0,0,0,0,0,0,0,0,0,80,73,7,14,2,57,6,1,0,0,0,0,0,1.37,1.56,1.32,16,1,4,2,3,1,2,2,1,0,57,6,34,14,1,2,0,0,0,0,0.00459921,9.95E-07
8.03101E+13,8.03E+13,159,15,130,6,0,5,0,0,3,9.43,81.76,3.77,0,3.14,0,0,1.89,90,85,5,71,88,3,4,5,1,0,0,0,1,5,4,5,4,6,13,14,7,12,5,17,14,20,10,9,7,6,6,9,10,27,41,34,19,13,75,8.18,47.17,64.3,63.3,65.3,1.87,85,32,8,24,53,50,44,5,39,6,1,0,1,5,1,4,3,2,1,5,80,50,2.38,0,0,0,0,0,0,0,0,0,0,90,85,5,44,33,8,0,0,2,0,3,0,0,1.87,1.87,1.88,77,0,0,2,10,6,13,19,20,7,8,0,1,2,1,2,0,1,1,0,0.030318393,1.02E-05
8.031E+13,8.03E+13,94,74,16,3,0,0,0,0,1,78.72,17.02,3.19,0,0,0,0,1.06,32,30,2,46,48,13,9,9,1,7,1,2,6,8,6,7,5,3,6,2,2,0,1,1,1,0,3,1,22,17,17,13,8,8,4,1,4,32,7,34.04,7.45,24.8,27,24.5,3.13,30,11,5,6,19,16,11,7,4,5,1,0,1,4,1,3,3,3,0,4,26,16,4.69,0,0,0,0,0,0,0,0,0,0,32,30,2,8,4,18,0,0,0,0,0,0,2,3.13,2.75,3.39,12,0,2,4,2,0,1,1,1,1,18,5,4,4,3,0,0,1,1,0,0.004845842,1.47E-06
8.031E+13,8.03E+13,33,23,2,8,0,0,0,0,0,69.7,6.06,24.24,0,0,0,0,0,10,10,0,15,18,5,4,5,1,2,0,0,2,4,5,1,1,0,0,1,0,0,2,0,0,0,0,0,9,8,6,6,1,1,2,0,0,15,2,45.45,6.06,19.5,18.5,22,3.3,10,2,0,2,8,8,2,1,1,6,2,0,2,4,4,0,0,0,0,1,9,8,3.75,0,0,0,0,0,0,0,0,0,0,10,10,0,2,0,8,0,0,0,0,0,0,0,3.3,5.5,2.75,2,0,0,0,0,1,0,1,0,0,8,1,6,1,0,0,0,0,0,0,0.004829755,1.46E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004201336,1.09E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004479742,1.26E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007172061,2.80E-06
8.03101E+13,8.03E+13,87,26,2,50,0,2,0,3,4,29.89,2.3,57.47,0,2.3,0,3.45,4.6,27,25,2,37,50,6,8,8,4,2,0,2,2,4,7,3,3,5,5,8,3,4,1,4,2,2,3,1,14,14,8,10,8,13,12,4,4,26,13,29.89,14.94,35.5,43.5,34,3.48,25,3,2,1,22,20,13,4,9,7,1,0,1,6,1,5,2,1,1,3,22,20,3.95,0,0,0,0,0,0,0,0,0,0,27,25,2,20,3,2,0,1,0,1,0,0,0,3.48,3.39,4.5,23,1,1,1,5,4,3,5,2,1,2,0,0,0,2,0,0,0,0,0,0.007990476,2.71E-06
8.03101E+13,8.03E+13,115,52,12,50,0,0,0,0,1,45.22,10.43,43.48,0,0,0,0,0.87,32,30,2,61,54,8,12,10,12,4,1,0,6,5,6,10,11,7,7,7,0,5,0,1,2,0,1,0,20,26,12,16,18,14,6,2,1,42,4,36.52,3.48,27.8,27.8,29.5,3.83,30,3,2,1,27,27,20,14,6,7,4,1,3,3,0,3,0,0,0,3,27,27,3.96,0,0,0,0,0,0,0,0,0,0,32,30,2,20,2,8,0,0,1,0,0,0,1,3.83,3,6.13,22,0,3,4,7,4,2,2,0,0,8,0,1,5,0,0,2,0,0,0,0.010001496,3.16E-06
8.03102E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005079838,4.37E-07
8.03198E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121134131,0.000412431
8.03101E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004081553,3.21E-07
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01892208,2.11E-05
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914378,5.71E-07
8.031E+13,8.03E+13,40,1,34,0,0,4,0,0,1,2.5,85,0,0,10,0,0,2.5,14,14,0,18,22,0,5,1,1,1,0,0,3,1,0,0,5,1,4,4,5,1,2,2,2,1,1,0,5,3,4,0,6,8,10,3,1,7,8,17.5,20,53.5,53,53.5,2.86,14,2,2,0,12,11,10,4,6,1,0,0,0,1,0,1,1,0,1,1,13,11,3.27,0,0,0,0,0,0,0,0,0,0,14,14,0,6,8,0,0,0,0,0,0,0,0,2.86,2.86,0,14,0,0,2,2,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0.006000885,2.16E-06
8.031E+13,8.03E+13,63,1,56,1,0,1,0,0,4,1.59,88.89,1.59,0,1.59,0,0,6.35,22,21,1,36,27,4,4,7,2,3,1,0,2,0,1,2,6,3,5,5,5,2,2,3,4,1,1,0,8,12,3,3,9,10,12,5,1,17,11,26.98,17.46,44.5,44,46.5,3,21,3,3,0,18,18,18,9,9,0,0,0,0,0,0,0,0,0,0,0,21,18,3.33,0,0,0,0,0,0,0,0,0,0,22,21,1,12,9,0,0,0,1,0,0,0,0,3,3,0,21,0,0,4,4,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0.010924171,5.98E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002011403,1.18E-07
8.031E+13,8.03E+13,45,3,28,12,0,1,0,0,1,6.67,62.22,26.67,0,2.22,0,0,2.22,20,19,1,20,25,5,1,0,1,1,0,0,3,3,9,3,6,3,1,0,1,4,0,1,0,2,0,1,6,2,6,12,9,1,6,2,1,7,4,15.56,8.89,34.8,40,34.2,2.37,19,4,2,2,15,14,12,5,7,2,1,0,1,1,0,1,1,1,0,2,17,14,2.64,0,0,0,0,0,0,0,0,0,0,20,19,1,17,1,1,0,0,0,0,0,0,1,2.37,2.33,3,18,0,4,6,2,0,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0.004983514,1.55E-06
8.031E+13,8.03E+13,52,5,25,16,1,1,0,0,4,9.62,48.08,30.77,1.92,1.92,0,0,7.69,18,18,0,28,24,2,1,6,6,1,0,1,0,6,4,5,6,6,0,2,0,2,0,0,0,0,2,2,3,13,7,9,12,2,2,0,4,15,4,28.85,7.69,34,26,41.7,2.5,18,5,1,4,13,11,8,4,4,3,0,0,0,3,1,2,2,2,0,2,16,11,3.09,7,7,0,7,0,0,0,0,0,0,18,18,0,10,3,5,0,0,0,0,0,0,0,2.5,2.15,3.4,13,0,1,4,3,1,1,0,2,1,5,0,3,1,0,0,0,0,0,1,0.004959697,1.54E-06
8.031E+13,8.03E+13,10,8,2,0,0,0,0,0,0,80,20,0,0,0,0,0,0,6,5,1,4,6,1,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,3,0,2,1,1,0,0,1,2,3,3,30,30,30.5,65.5,18.5,2,5,2,2,0,3,3,2,1,1,1,0,0,0,1,1,0,0,0,0,0,5,3,2.67,0,0,0,0,0,0,0,0,0,0,6,5,1,1,0,4,0,0,1,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,4,0,2,0,1,0,0,0,1,0,0.003040469,5.60E-07
8.031E+13,8.03E+13,50,7,39,3,0,0,0,0,1,14,78,6,0,0,0,0,2,26,24,2,24,26,2,5,1,0,0,0,0,4,7,11,2,4,3,1,3,1,2,0,1,0,2,0,1,7,1,11,13,7,4,4,2,1,8,4,16,8,32.3,32,34.5,2.08,24,9,4,5,15,11,9,4,5,2,1,0,1,1,1,0,4,1,3,4,20,11,3,0,0,0,0,0,0,0,0,0,0,26,24,2,16,0,8,1,0,0,0,0,0,1,2.08,2.31,1.63,16,0,5,4,2,0,2,1,1,1,8,2,6,0,0,0,0,0,0,0,0.005876436,2.06E-06
8.031E+13,8.03E+13,36,12,22,1,1,0,0,0,0,33.33,61.11,2.78,2.78,0,0,0,0,20,19,1,14,22,3,2,1,0,1,0,0,1,1,3,6,6,2,3,3,1,0,1,1,0,0,1,0,5,2,2,9,8,6,3,0,1,6,3,16.67,8.33,40,39.5,40,1.89,19,8,4,4,11,9,7,3,4,2,0,0,0,2,1,1,2,1,1,2,17,9,2.67,0,0,0,0,0,0,0,0,0,0,20,19,1,9,3,7,0,0,0,0,1,0,0,1.89,2.08,1.57,12,0,1,5,3,1,0,2,0,0,7,0,1,4,0,1,0,0,1,0,0.005643762,1.73E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124544,5.64E-08
8.03101E+13,8.03E+13,64,5,52,7,0,0,0,0,0,7.81,81.25,10.94,0,0,0,0,0,34,33,1,30,34,3,3,2,0,1,0,0,0,9,12,6,4,2,2,4,2,1,1,3,2,2,3,2,6,3,9,18,6,6,7,4,5,8,13,12.5,20.31,36,39,34.5,1.94,33,14,6,8,19,16,11,2,9,5,2,1,1,3,1,2,3,3,0,4,29,16,2.69,0,0,0,0,0,0,0,0,0,0,34,33,1,14,12,7,0,0,1,0,0,0,0,1.94,1.92,2,26,0,7,5,1,1,2,4,4,2,7,0,4,2,0,1,0,0,0,0,0.010362414,4.02E-06
8.03101E+13,8.03E+13,29,4,24,0,0,1,0,0,0,13.79,82.76,0,0,3.45,0,0,0,18,18,0,9,20,0,0,1,0,0,0,0,1,2,1,1,1,4,4,1,2,2,1,0,2,4,2,0,0,1,3,2,5,5,5,6,2,1,9,3.45,31.03,54.5,41.5,59.5,1.61,18,10,2,8,8,8,4,0,4,4,1,0,1,3,1,2,0,0,0,2,16,8,2.13,0,0,0,0,0,0,0,0,0,0,18,18,0,10,6,2,0,0,0,0,0,0,0,1.61,1.5,2.5,16,0,1,1,4,1,2,2,5,0,2,0,1,0,0,0,1,0,0,0,0.005586383,1.80E-06
8.03101E+13,8.03E+13,28,1,27,0,0,0,0,0,0,3.57,96.43,0,0,0,0,0,0,14,14,0,16,12,2,0,0,0,1,0,0,0,0,2,2,5,3,1,4,0,3,1,0,0,1,1,2,2,1,0,4,8,5,4,1,3,2,5,7.14,17.86,48.5,48,52,2,14,4,2,2,10,9,7,1,6,2,2,0,2,0,0,0,1,1,0,2,12,9,2.33,0,0,0,0,0,0,0,0,0,0,14,14,0,8,5,1,0,0,0,0,0,0,0,2,2.08,1,13,0,1,2,4,0,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0.004987467,1.50E-06
8.031E+13,8.03E+13,70,1,68,0,0,1,0,0,0,1.43,97.14,0,0,1.43,0,0,0,48,42,6,34,36,4,6,2,0,0,0,0,0,10,12,9,9,8,3,4,1,1,0,0,1,0,0,0,10,2,10,21,17,7,2,1,0,12,1,17.14,1.43,35.3,34,39.2,1.67,42,24,9,15,18,12,10,5,5,2,0,0,0,2,2,0,6,3,3,6,36,12,2.83,0,0,0,0,0,0,0,0,0,0,48,42,6,22,1,19,3,0,1,1,1,0,0,1.67,1.96,1.32,23,0,4,9,6,3,1,0,0,0,19,0,10,5,1,1,1,1,0,0,0.00592383,2.09E-06
8.031E+13,8.03E+13,72,4,65,0,1,1,1,0,0,5.56,90.28,0,1.39,1.39,1.39,0,0,46,43,3,37,35,0,3,3,0,0,0,0,10,18,9,3,9,5,2,2,1,4,0,0,1,0,1,1,3,3,28,12,14,4,5,1,2,6,3,8.33,4.17,32.3,32.8,30.5,1.67,43,26,15,11,17,9,5,0,5,4,1,0,1,3,2,1,8,5,3,10,33,9,2.67,0,0,0,0,0,0,0,0,0,0,46,43,3,20,2,21,2,0,1,0,0,0,0,1.67,1.59,1.76,22,1,7,5,4,1,3,1,0,0,21,2,10,5,1,0,2,0,0,1,0.00596409,2.12E-06
8.031E+13,8.03E+13,51,0,50,0,0,1,0,0,0,0,98.04,0,0,1.96,0,0,0,25,25,0,25,26,5,3,1,0,0,0,0,3,5,3,6,3,3,3,5,4,3,0,0,0,2,2,0,8,1,8,9,6,8,7,2,2,9,4,17.65,7.84,39.8,40.5,39,2.04,25,9,4,5,16,13,13,6,7,0,0,0,0,0,0,0,3,1,2,3,22,13,2.77,0,0,0,0,0,0,0,0,0,0,25,25,0,18,2,5,0,0,0,0,0,0,0,2.04,2.05,2,20,1,2,4,4,3,4,0,2,0,5,1,3,0,0,0,0,0,1,0,0.005934494,2.09E-06
8.031E+13,8.03E+13,64,4,59,0,0,1,0,0,0,6.25,92.19,0,0,1.56,0,0,0,30,28,2,36,28,7,2,2,2,0,0,0,0,4,9,8,7,5,2,7,4,3,0,0,0,0,2,0,9,4,4,17,12,9,7,0,2,13,2,20.31,3.12,39.5,40,38,2.29,28,9,7,2,19,18,16,8,8,2,1,0,1,1,0,1,1,1,0,2,26,18,2.72,0,0,0,0,0,0,0,0,0,0,30,28,2,22,4,2,0,0,0,0,0,0,2,2.29,2.19,3.5,26,0,4,7,5,3,6,0,1,0,2,0,1,1,0,0,0,0,0,0,0.00594964,2.10E-06
8.031E+13,8.03E+13,55,1,54,0,0,0,0,0,0,1.82,98.18,0,0,0,0,0,0,40,35,5,25,30,2,0,1,2,0,0,0,3,17,8,7,1,4,4,2,1,0,1,0,0,1,0,1,2,3,20,15,5,6,2,1,1,5,3,9.09,5.45,31.2,30.8,31.5,1.57,35,21,9,12,14,6,5,2,3,1,0,0,0,1,1,0,8,5,3,9,26,6,2.5,0,0,0,0,0,0,0,0,0,0,40,35,5,12,1,22,1,0,1,0,1,0,2,1.57,1.69,1.5,13,0,3,4,3,0,1,1,0,1,22,2,12,2,4,2,0,0,0,0,0.005885408,2.10E-06
8.031E+13,8.03E+13,106,11,89,2,0,2,0,0,2,10.38,83.96,1.89,0,1.89,0,0,1.89,80,75,5,55,51,2,0,0,1,0,1,1,10,22,9,9,3,9,13,5,9,3,1,0,2,5,1,0,2,1,34,18,12,18,13,7,1,3,9,2.83,8.49,39.3,39.8,35.8,1.41,75,53,27,26,22,12,11,2,9,1,1,1,0,0,0,0,10,5,5,11,64,12,2.42,0,0,0,0,0,0,0,0,0,0,80,75,5,16,3,56,4,0,0,0,1,0,0,1.41,2.11,1.18,19,0,4,3,5,1,2,2,2,0,56,7,21,4,11,4,6,1,2,0,0.006158288,2.27E-06
8.031E+13,8.03E+13,89,3,81,2,0,2,0,0,1,3.37,91.01,2.25,0,2.25,0,0,1.12,96,68,28,51,38,2,2,1,0,0,0,1,4,18,14,13,8,7,6,4,1,3,2,0,0,0,2,1,4,1,23,27,15,10,6,0,3,5,5,5.62,5.62,35.5,38.5,34.7,1.31,68,55,35,20,13,8,6,2,4,2,1,1,0,1,0,1,5,2,3,5,63,8,2.75,0,0,0,0,0,0,0,0,0,0,96,68,28,24,3,41,13,0,12,0,0,0,3,1.31,1.44,1.22,27,1,11,10,2,1,0,0,1,1,41,2,15,7,9,2,4,2,0,0,0.006048501,2.16E-06
8.031E+13,8.03E+13,54,1,50,0,0,0,0,0,3,1.85,92.59,0,0,0,0,0,5.56,34,31,3,26,28,4,1,2,0,0,0,0,1,7,6,2,5,0,8,5,9,4,0,0,0,0,0,0,5,2,8,8,5,13,13,0,0,7,0,12.96,0,43.5,51,39,1.74,31,16,10,6,15,12,10,3,7,2,0,0,0,2,2,0,3,1,2,4,27,12,2.5,0,0,0,0,0,0,0,0,0,0,34,31,3,16,3,12,1,0,1,1,0,0,0,1.74,1.84,1.58,19,0,4,2,5,3,5,0,0,0,12,0,4,3,1,1,3,0,0,0,0.00594795,2.14E-06
